frequency,recency,T,monetary_value,proba_alive,Pred_future_trans,Val_moy_attendu,CLV_predict
5.0,733.0,1003.0,3220.19,0.99999999777699,0.13,3394.55,433.94
2.0,185.0,460.0,4408.95,0.9999999936129336,0.11,5057.67,559.89
1.0,381.0,869.0,6817.85,0.9999999940913495,0.06,9166.96,573.73
5.0,840.0,921.0,1926.24,0.9999999996113256,0.14,2030.8,272.83
4.0,674.0,680.0,1477.11,0.9999999999687843,0.14,1578.89,215.2
3.0,470.0,1026.0,2592.33,0.9999999903412243,0.09,2835.22,259.39
2.0,328.0,772.0,5146.54,0.9999999924255528,0.09,5903.49,514.0
7.0,990.0,1019.0,1505.96,0.9999999998912787,0.16,1563.56,252.38
5.0,704.0,1040.0,3200.74,0.9999999966331772,0.13,3374.05,422.09
4.0,550.0,1091.0,3357.54,0.9999999903333024,0.11,3587.86,376.13
3.0,119.0,243.0,1454.55,0.9999999961652843,0.17,1591.32,267.85
3.0,620.0,718.0,1237.6,0.9999999993779292,0.11,1354.14,151.0
1.0,601.0,987.0,617.7,0.9999999972239881,0.06,834.27,48.54
1.0,173.0,817.0,186.74,0.9999999822395177,0.07,255.08,16.52
3.0,308.0,610.0,4285.19,0.9999999945781051,0.12,4685.96,565.97
2.0,680.0,728.0,3014.44,0.9999999997445801,0.09,3458.53,310.47
9.0,967.0,1043.0,4562.79,0.9999999996574207,0.2,4696.69,908.65
1.0,314.0,591.0,1913.86,0.9999999965465272,0.08,2576.24,196.25
2.0,289.0,710.0,1614.96,0.9999999920970045,0.09,1853.69,168.54
1.0,768.0,994.0,4790.18,0.9999999988489043,0.06,6441.87,373.24
5.0,645.0,1031.0,1349.65,0.9999999951267577,0.13,1423.1,178.96
2.0,219.0,1043.0,7036.09,0.999999964884923,0.07,8070.32,592.74
5.0,643.0,1003.0,2665.92,0.999999995704655,0.13,2810.38,359.27
3.0,592.0,1054.0,1516.8,0.9999999947860598,0.09,1659.38,149.38
1.0,507.0,930.0,1896.18,0.9999999963009225,0.06,2552.48,153.73
3.0,762.0,850.0,3412.61,0.999999999554108,0.1,3732.0,380.48
4.0,453.0,917.0,4246.52,0.9999999908675427,0.12,4537.61,527.22
3.0,1011.0,1018.0,3180.19,0.9999999999757692,0.09,3477.9,319.68
3.0,726.0,1092.0,4006.36,0.9999999971840805,0.09,4381.13,385.98
4.0,948.0,1018.0,679.3,0.9999999997167457,0.11,726.55,79.42
2.0,826.0,848.0,844.22,0.9999999999058062,0.08,969.85,80.27
6.0,529.0,549.0,4581.7,0.9999999998619598,0.2,4786.37,950.98
3.0,559.0,880.0,3906.18,0.9999999968672117,0.1,4271.6,427.17
3.0,751.0,979.0,1398.93,0.9999999985972259,0.1,1530.51,143.97
3.0,683.0,768.0,4308.76,0.9999999995197115,0.11,4711.73,507.39
6.0,970.0,1016.0,950.85,0.9999999998193023,0.15,993.75,143.38
1.0,92.0,934.0,2705.04,0.9999999557933663,0.06,3639.55,218.67
2.0,279.0,678.0,5815.06,0.9999999924704251,0.09,6670.11,620.67
7.0,644.0,691.0,1800.68,0.9999999997111026,0.2,1869.47,373.45
2.0,45.0,1025.0,5836.61,0.9999998161287019,0.07,6694.83,496.87
2.0,988.0,1063.0,849.74,0.9999999997203346,0.07,976.18,70.88
2.0,691.0,1043.0,2138.17,0.9999999975448819,0.07,2453.68,180.21
3.0,368.0,672.0,1655.29,0.9999999954436996,0.12,1810.78,208.75
3.0,733.0,928.0,1476.65,0.9999999988201431,0.1,1615.48,156.76
2.0,383.0,396.0,4046.51,0.9999999998809941,0.12,4642.05,544.18
2.0,764.0,971.0,551.4,0.9999999988715307,0.08,634.06,48.59
4.0,694.0,962.0,2386.25,0.9999999978892338,0.11,2550.18,288.23
3.0,830.0,1003.0,1582.73,0.999999999110275,0.09,1731.46,160.56
2.0,532.0,909.0,2392.88,0.9999999964141661,0.08,2745.76,218.57
2.0,332.0,1028.0,2707.8,0.9999999838257609,0.07,3106.89,230.18
2.0,507.0,1050.0,3301.74,0.9999999934495214,0.07,3787.99,277.09
5.0,983.0,985.0,1767.12,0.9999999999929088,0.13,1863.09,240.73
1.0,116.0,658.0,303.88,0.9999999815381663,0.07,412.51,29.86
5.0,384.0,926.0,1271.41,0.9999999787897673,0.14,1340.64,179.55
3.0,607.0,745.0,3142.62,0.9999999990549435,0.11,3436.83,376.03
3.0,763.0,846.0,3320.16,0.999999999582591,0.1,3630.93,371.14
4.0,602.0,988.0,2486.25,0.9999999954942764,0.11,2657.01,295.65
3.0,740.0,750.0,3776.52,0.9999999999525016,0.11,4129.85,450.29
4.0,419.0,710.0,4078.0,0.9999999956923045,0.13,4357.57,581.19
1.0,529.0,729.0,1102.79,0.9999999985452688,0.07,1486.2,102.2
5.0,901.0,1055.0,1883.14,0.9999999992151014,0.13,1985.37,246.23
2.0,908.0,1091.0,3664.18,0.9999999991858002,0.07,4203.61,300.42
5.0,890.0,965.0,2587.03,0.9999999996653086,0.13,2727.23,356.64
1.0,242.0,1052.0,4674.15,0.9999999806922554,0.06,6285.94,352.07
2.0,276.0,300.0,2060.82,0.9999999996944156,0.13,2364.98,304.14
4.0,1021.0,1028.0,2733.77,0.9999999999759579,0.11,2921.45,317.5
1.0,349.0,690.0,1654.18,0.9999999959671433,0.07,2227.24,157.49
5.0,982.0,1067.0,2107.68,0.999999999652299,0.12,2222.03,273.7
3.0,315.0,513.0,4997.92,0.9999999971024316,0.13,5465.16,713.34
4.0,661.0,1090.0,2667.75,0.9999999951819531,0.11,2850.92,299.04
3.0,287.0,1028.0,2148.12,0.9999999674839113,0.09,2349.58,214.71
2.0,739.0,802.0,4375.25,0.9999999996876574,0.09,5019.03,428.2
3.0,652.0,1044.0,3250.54,0.9999999964463702,0.09,3554.81,321.85
3.0,911.0,928.0,1386.41,0.9999999999339455,0.1,1516.83,147.18
3.0,532.0,992.0,6635.52,0.9999999941084743,0.09,7255.49,677.23
2.0,506.0,594.0,3173.56,0.9999999993475082,0.1,3641.0,360.98
1.0,593.0,802.0,5850.98,0.9999999986339332,0.07,7867.54,514.53
2.0,848.0,1005.0,2416.64,0.9999999992662147,0.08,2773.01,208.24
1.0,639.0,964.0,1856.4,0.9999999978857563,0.06,2499.02,147.42
1.0,253.0,527.0,653.05,0.9999999958765986,0.08,881.77,70.7
3.0,659.0,788.0,2937.09,0.9999999991989494,0.11,3212.13,341.22
2.0,714.0,980.0,2407.8,0.9999999983532513,0.08,2762.87,210.58
1.0,790.0,927.0,1306.11,0.9999999993541502,0.06,1759.45,106.17
1.0,39.0,801.0,2857.53,0.9999999387141436,0.07,3844.49,251.59
1.0,1049.0,1056.0,4729.4,0.9999999999767435,0.06,6360.19,355.42
2.0,200.0,629.0,3558.1,0.999999988530308,0.1,4081.97,393.95
6.0,899.0,1061.0,3161.4,0.9999999991120334,0.14,3302.79,464.27
7.0,1053.0,1071.0,2241.73,0.9999999999382179,0.16,2327.25,364.55
3.0,976.0,1092.0,4392.74,0.9999999995308495,0.09,4803.54,423.19
5.0,881.0,1031.0,2614.21,0.9999999992216984,0.13,2755.88,346.57
2.0,704.0,976.0,1819.94,0.9999999982806429,0.08,2088.75,159.58
2.0,773.0,1038.0,1256.94,0.9999999984946035,0.07,1443.14,106.3
4.0,595.0,714.0,3281.02,0.9999999991488397,0.13,3506.11,466.3
3.0,639.0,1061.0,2417.0,0.999999995907787,0.09,2643.53,237.02
6.0,1024.0,1040.0,3446.13,0.9999999999440126,0.14,3600.2,512.22
5.0,1020.0,1041.0,2507.47,0.9999999999259603,0.13,2643.38,330.5
1.0,390.0,490.0,784.55,0.9999999990765831,0.08,1058.5,87.54
1.0,186.0,337.0,1001.13,0.9999999972370313,0.1,1349.58,128.25
6.0,683.0,929.0,3552.94,0.9999999976800382,0.15,3711.77,564.32
2.0,741.0,750.0,2207.24,0.999999999957494,0.09,2532.88,223.9
3.0,877.0,924.0,2312.03,0.9999999998036644,0.1,2528.77,245.98
3.0,975.0,1071.0,1719.75,0.9999999996199478,0.09,1881.26,167.72
3.0,681.0,823.0,3519.79,0.9999999991332587,0.1,3849.18,399.43
4.0,472.0,806.0,2457.52,0.9999999952745344,0.13,2626.32,327.8
3.0,561.0,1027.0,2922.36,0.9999999943506037,0.09,3196.03,292.23
6.0,921.0,1019.0,3236.73,0.9999999995461097,0.15,3381.47,487.02
3.0,619.0,912.0,5130.15,0.9999999975541713,0.1,5609.73,549.77
2.0,597.0,755.0,1650.87,0.9999999989387194,0.09,1894.87,166.92
1.0,199.0,668.0,5718.38,0.9999999900349158,0.07,7689.33,552.52
3.0,426.0,1046.0,2595.64,0.9999999864672482,0.09,2838.84,256.73
3.0,596.0,724.0,1535.21,0.9999999991187714,0.11,1679.5,186.49
3.0,520.0,631.0,3126.78,0.9999999991413211,0.12,3419.51,406.44
4.0,698.0,1024.0,3924.96,0.9999999971707709,0.11,4194.07,456.87
3.0,832.0,853.0,1468.18,0.9999999999101905,0.1,1606.22,163.44
1.0,574.0,862.0,4077.45,0.9999999979606837,0.06,5484.0,344.78
6.0,824.0,894.0,2820.51,0.999999999656044,0.16,2946.71,457.9
1.0,173.0,329.0,438.68,0.999999996965429,0.1,593.67,56.86
2.0,116.0,372.0,4599.01,0.9999999915782173,0.12,5275.62,632.44
3.0,553.0,1017.0,1742.95,0.9999999942934634,0.09,1906.62,175.36
5.0,477.0,877.0,3077.42,0.999999992147819,0.14,3244.08,448.07
3.0,495.0,648.0,819.17,0.9999999986777319,0.12,896.68,105.22
1.0,984.0,1056.0,1396.72,0.9999999997368298,0.06,1881.23,105.13
3.0,1018.0,1032.0,4209.68,0.9999999999515137,0.09,4603.41,419.7
2.0,262.0,674.0,3112.78,0.999999991602217,0.09,3571.3,333.29
3.0,280.0,930.0,2739.66,0.9999999751947697,0.1,2996.29,290.38
2.0,577.0,926.0,4527.18,0.9999999970480669,0.08,5193.25,409.05
3.0,682.0,1053.0,1991.21,0.9999999969050601,0.09,2178.03,196.18
2.0,214.0,537.0,1948.67,0.9999999929604524,0.1,2236.37,232.02
2.0,627.0,802.0,2939.85,0.9999999988633752,0.09,3373.0,287.77
3.0,334.0,926.0,2423.26,0.9999999834664632,0.1,2650.38,257.49
2.0,283.0,369.0,1937.06,0.9999999988826416,0.12,2223.06,267.25
4.0,324.0,403.0,2014.42,0.9999999990260968,0.17,2152.93,367.85
1.0,551.0,639.0,7624.5,0.9999999994219131,0.07,10251.06,752.67
1.0,847.0,896.0,2461.94,0.9999999997941689,0.06,3312.83,203.81
3.0,691.0,1002.0,3382.04,0.9999999976498624,0.09,3698.58,343.18
1.0,860.0,874.0,3359.2,0.9999999999430684,0.06,4518.71,281.91
5.0,991.0,1017.0,3175.33,0.9999999999048048,0.13,3347.27,424.39
2.0,836.0,952.0,3718.88,0.9999999994689572,0.08,4266.34,330.72
2.0,1007.0,1016.0,1585.68,0.9999999999687383,0.08,1820.11,135.8
6.0,821.0,939.0,2678.89,0.9999999993506372,0.15,2798.78,422.9
3.0,601.0,1071.0,2144.8,0.9999999947302802,0.09,2345.95,209.14
1.0,269.0,559.0,4249.83,0.9999999958176291,0.08,5715.67,446.56
3.0,689.0,1011.0,2295.82,0.999999997521116,0.09,2511.05,231.76
3.0,769.0,940.0,5060.9,0.9999999990475699,0.1,5534.02,533.03
1.0,62.0,991.0,2802.28,0.9999999321231919,0.06,3770.23,218.84
1.0,301.0,801.0,2784.6,0.9999999923852999,0.07,3746.47,245.18
3.0,607.0,707.0,5820.04,0.9999999993495396,0.11,6363.96,715.25
1.0,512.0,969.0,6834.42,0.9999999959507562,0.06,9189.23,540.45
5.0,704.0,868.0,4352.15,0.9999999988716011,0.14,4587.58,637.29
2.0,278.0,462.0,558.58,0.9999999973239095,0.11,642.3,70.98
1.0,587.0,690.0,4839.9,0.9999999993592301,0.07,6508.7,460.22
3.0,598.0,809.0,1643.87,0.9999999983739496,0.11,1798.3,188.35
2.0,493.0,616.0,1653.08,0.9999999990322004,0.1,1897.4,184.94
3.0,704.0,978.0,2843.17,0.9999999980732879,0.1,3109.45,292.67
4.0,652.0,925.0,1560.26,0.999999997664625,0.12,1667.73,192.81
2.0,585.0,589.0,3538.21,0.9999999999761691,0.1,4059.16,404.01
5.0,713.0,811.0,2522.49,0.9999999994206248,0.15,2659.21,383.44
5.0,393.0,671.0,4329.83,0.9999999950182954,0.16,4564.05,725.84
3.0,1054.0,1056.0,4500.3,0.9999999999933946,0.09,4921.13,442.5
5.0,911.0,958.0,2478.74,0.999999999805395,0.13,2613.1,343.17
4.0,840.0,872.0,2357.79,0.9999999998612721,0.12,2519.77,301.21
2.0,621.0,935.0,3948.72,0.9999999976332168,0.08,4529.91,354.83
2.0,732.0,1062.0,2856.42,0.9999999978851151,0.07,3277.32,238.1
1.0,211.0,414.0,703.88,0.9999999965826747,0.09,950.09,83.98
4.0,577.0,613.0,3966.12,0.9999999997699986,0.14,4238.04,607.35
2.0,128.0,631.0,2842.06,0.9999999781849378,0.1,3260.86,314.23
1.0,201.0,796.0,1759.16,0.999999986080538,0.07,2368.33,155.51
1.0,166.0,399.0,358.02,0.9999999951622924,0.09,485.27,43.49
2.0,975.0,1027.0,1208.32,0.9999999998070273,0.07,1387.38,102.85
1.0,567.0,704.0,6895.2,0.9999999991018196,0.07,9270.92,648.95
3.0,945.0,1017.0,2604.12,0.9999999997133804,0.09,2848.11,261.95
1.0,179.0,207.0,4415.58,0.9999999994673889,0.11,5938.43,646.15
2.0,662.0,1000.0,1724.91,0.9999999975636789,0.08,1979.78,149.11
4.0,532.0,731.0,2367.46,0.999999998135048,0.13,2530.1,332.46
2.0,317.0,364.0,2858.64,0.9999999994687845,0.12,3279.87,396.17
4.0,937.0,1061.0,3273.84,0.9999999994502502,0.11,3498.44,373.04
1.0,422.0,889.0,4962.56,0.9999999949544196,0.06,6673.54,412.38
3.0,1051.0,1094.0,3178.72,0.9999999998513025,0.09,3476.3,305.92
2.0,468.0,789.0,653.61,0.9999999967155841,0.09,751.27,64.66
2.0,525.0,1051.0,3791.26,0.9999999940148045,0.07,4349.34,317.98
6.0,762.0,767.0,2777.42,0.999999999976954,0.17,2901.7,490.23
4.0,674.0,875.0,2716.37,0.9999999985468238,0.12,2902.86,346.33
4.0,437.0,1016.0,4561.72,0.999999984649093,0.11,4874.35,533.47
1.0,359.0,813.0,2121.6,0.9999999943274183,0.07,2855.43,185.37
2.0,942.0,1033.0,678.47,0.9999999996390916,0.07,779.78,57.6
2.0,499.0,723.0,1242.57,0.9999999980694654,0.09,1426.66,128.52
1.0,602.0,609.0,1933.75,0.999999999959482,0.08,2602.97,195.54
1.0,44.0,856.0,4873.05,0.9999999356241037,0.06,6553.25,413.6
4.0,355.0,787.0,3906.45,0.9999999892991144,0.13,4174.29,527.71
3.0,725.0,989.0,3550.36,0.9999999982280976,0.09,3882.6,363.05
5.0,887.0,888.0,2209.78,0.9999999999960769,0.14,2329.63,319.52
4.0,707.0,742.0,4167.78,0.9999999998183398,0.13,4453.48,580.71
4.0,858.0,896.0,2985.43,0.999999999837341,0.12,3190.31,375.59
4.0,943.0,1059.0,1391.2,0.9999999994952466,0.11,1487.11,158.75
1.0,570.0,995.0,602.22,0.9999999966925113,0.06,813.46,47.1
2.0,654.0,849.0,2877.42,0.9999999987636583,0.08,3301.4,273.05
2.0,596.0,757.0,1943.14,0.9999999989135546,0.09,2230.03,196.17
2.0,953.0,962.0,2385.14,0.9999999999669631,0.08,2736.89,210.87
1.0,129.0,329.0,327.08,0.9999999950385294,0.1,443.69,42.49
1.0,173.0,587.0,1916.07,0.9999999905842346,0.08,2579.21,197.09
2.0,332.0,362.0,2780.18,0.9999999996798732,0.12,3189.9,386.04
1.0,18.0,28.0,4266.4,0.9999999984268388,0.14,5737.94,780.12
1.0,458.0,496.0,2247.57,0.9999999997076434,0.08,3024.73,248.88
3.0,604.0,774.0,1615.88,0.9999999987767263,0.11,1767.7,189.58
4.0,844.0,1049.0,3035.44,0.9999999988435133,0.11,3243.74,348.27
2.0,963.0,1030.0,1685.68,0.9999999997451854,0.07,1934.79,143.18
1.0,158.0,841.0,310.5,0.9999999790567333,0.06,421.4,26.86
8.0,1000.0,1091.0,1521.72,0.9999999995983249,0.17,1572.4,269.77
4.0,1039.0,1057.0,2490.67,0.9999999999383478,0.11,2661.74,284.47
2.0,692.0,839.0,4496.24,0.9999999991597777,0.08,5157.77,429.38
3.0,162.0,862.0,1933.75,0.9999999469180137,0.1,2115.21,213.98
3.0,934.0,1025.0,2765.82,0.9999999996253504,0.09,3024.89,276.91
6.0,783.0,883.0,3211.68,0.9999999994437265,0.16,3355.31,525.04
4.0,464.0,764.0,2030.16,0.9999999959709087,0.13,2169.75,278.64
3.0,919.0,969.0,1180.51,0.9999999998001865,0.1,1291.72,122.24
4.0,829.0,951.0,2364.42,0.9999999993845252,0.11,2526.86,287.51
5.0,741.0,838.0,2613.32,0.9999999994508966,0.14,2754.94,390.22
3.0,770.0,1069.0,3041.7,0.999999998036589,0.09,3326.5,296.9
4.0,619.0,1026.0,2116.9,0.9999999952254199,0.11,2262.42,246.16
2.0,341.0,930.0,4310.6,0.9999999883894702,0.08,4944.89,388.53
5.0,922.0,1002.0,2004.91,0.9999999996530293,0.13,2113.71,270.37
3.0,829.0,868.0,2755.87,0.9999999998290738,0.1,3014.01,303.73
1.0,563.0,780.0,143.65,0.9999999985000265,0.07,197.17,13.09
2.0,983.0,988.0,2498.96,0.9999999999822624,0.08,2867.41,217.51
6.0,790.0,853.0,3003.57,0.9999999996813218,0.16,3137.93,500.58
3.0,796.0,1042.0,3605.98,0.9999999985478156,0.09,3943.4,357.45
1.0,192.0,593.0,667.42,0.9999999916886161,0.08,901.09,68.53
1.0,100.0,719.0,556.92,0.9999999749755275,0.07,752.58,52.12
3.0,604.0,622.0,3005.6,0.9999999998941638,0.12,3287.03,393.38
6.0,1012.0,1060.0,3503.03,0.9999999998189009,0.14,3659.64,514.73
2.0,563.0,925.0,514.93,0.9999999968123763,0.08,592.24,46.68
2.0,521.0,853.0,1107.21,0.9999999969260129,0.08,1271.43,104.89
3.0,698.0,871.0,2892.89,0.9999999989281878,0.1,3163.81,318.21
2.0,282.0,468.0,6470.33,0.9999999973243758,0.11,7421.54,815.89
4.0,583.0,836.0,2010.0,0.9999999976255263,0.12,2148.21,262.85
5.0,600.0,707.0,2935.32,0.9999999992240296,0.16,3094.31,479.41
3.0,993.0,1090.0,3596.04,0.9999999996228432,0.09,3932.54,346.85
1.0,277.0,1008.0,4694.04,0.9999999855652992,0.06,6312.67,362.74
1.0,192.0,304.0,1405.56,0.9999999980230319,0.1,1893.11,185.87
2.0,834.0,1007.0,3485.17,0.9999999991656701,0.08,3998.34,299.9
1.0,127.0,262.0,77.35,0.9999999966537261,0.1,108.06,11.08
5.0,928.0,1043.0,3093.12,0.9999999994723334,0.13,3260.63,407.2
5.0,297.0,422.0,2888.91,0.9999999980233509,0.2,3045.4,592.83
2.0,270.0,579.0,2128.23,0.9999999946435911,0.1,2442.28,245.0
3.0,555.0,1032.0,1668.55,0.9999999940412667,0.09,1825.28,166.41
3.0,871.0,1009.0,2701.72,0.9999999993540634,0.09,2954.81,273.04
3.0,675.0,690.0,2699.88,0.9999999999213984,0.11,2952.8,335.96
2.0,247.0,1023.0,2299.5,0.9999999725842613,0.08,2638.68,196.07
4.0,811.0,885.0,1834.02,0.9999999996454465,0.12,1960.2,232.38
3.0,769.0,842.0,1473.33,0.9999999996402624,0.1,1611.85,165.19
4.0,789.0,793.0,1944.52,0.9999999999822837,0.13,2078.25,261.67
2.0,341.0,995.0,3507.27,0.9999999860017936,0.08,4023.68,303.95
1.0,539.0,604.0,1229.86,0.9999999995686513,0.08,1656.98,124.95
2.0,544.0,659.0,3826.62,0.9999999991861233,0.1,4389.89,414.24
3.0,932.0,988.0,1429.87,0.9999999997779065,0.09,1564.34,146.36
6.0,1037.0,1093.0,1476.65,0.999999999790772,0.14,1542.97,213.0
4.0,791.0,1049.0,3567.22,0.9999999982885281,0.11,3811.87,409.27
2.0,732.0,841.0,5577.49,0.9999999994317963,0.08,6397.68,531.91
2.0,140.0,1069.0,3483.51,0.9999999299263518,0.07,3996.43,289.18
3.0,303.0,1058.0,1417.72,0.9999999681751445,0.09,1551.06,139.31
5.0,597.0,621.0,1214.4,0.999999999853407,0.17,1280.56,211.42
1.0,685.0,830.0,183.43,0.999999999208077,0.06,250.63,16.09
1.0,202.0,345.0,1268.54,0.9999999975647011,0.1,1708.96,161.14
3.0,92.0,568.0,1789.0,0.9999999635328201,0.13,1956.96,244.26
3.0,608.0,681.0,4192.37,0.9999999995426028,0.12,4584.48,525.03
1.0,65.0,908.0,3069.69,0.9999999447451401,0.06,4129.62,252.15
8.0,1022.0,1071.0,2115.38,0.9999999998111613,0.18,2185.68,379.25
1.0,373.0,805.0,3169.14,0.9999999948765432,0.07,4263.28,278.25
2.0,690.0,1042.0,1590.1,0.9999999975409768,0.07,1825.18,134.13
2.0,30.0,861.0,1071.85,0.9999998447120518,0.08,1230.89,101.02
3.0,203.0,649.0,1731.54,0.9999999839667799,0.12,1894.15,222.11
2.0,298.0,469.0,780.13,0.9999999977007195,0.11,896.36,98.46
4.0,377.0,475.0,2342.88,0.9999999989214086,0.16,2503.84,401.35
2.0,475.0,874.0,2830.46,0.9999999956095496,0.08,3247.55,264.31
2.0,201.0,794.0,3336.0,0.9999999800892072,0.09,3827.28,328.29
3.0,541.0,836.0,2003.36,0.9999999971290212,0.1,2191.32,225.46
3.0,430.0,1000.0,2091.4,0.9999999886921108,0.09,2287.57,212.51
4.0,748.0,768.0,1059.42,0.9999999999042335,0.13,1132.65,145.06
2.0,665.0,789.0,2214.42,0.9999999992773931,0.09,2541.12,218.7
3.0,969.0,999.0,3894.39,0.9999999998888953,0.09,4258.71,395.86
4.0,991.0,1003.0,2972.17,0.9999999999572395,0.11,3176.15,350.28
5.0,944.0,947.0,2845.15,0.999999999988904,0.13,2999.28,396.53
4.0,564.0,807.0,1898.94,0.9999999976764193,0.13,2029.56,253.15
1.0,105.0,190.0,4694.04,0.999999997520969,0.11,6312.67,700.15
5.0,934.0,1043.0,2790.35,0.9999999995087618,0.13,2941.52,367.35
1.0,351.0,841.0,2070.77,0.999999993577013,0.06,2787.12,177.63
2.0,671.0,991.0,1611.09,0.9999999977674547,0.08,1849.25,140.02
2.0,370.0,789.0,1366.33,0.9999999938705197,0.09,1568.58,135.0
7.0,962.0,995.0,1033.18,0.9999999998713582,0.17,1072.84,175.64
4.0,918.0,967.0,1493.96,0.9999999998011262,0.11,1596.9,179.94
1.0,548.0,793.0,380.12,0.9999999982312897,0.07,514.97,33.88
1.0,942.0,955.0,5099.58,0.9999999999517621,0.06,6857.69,406.76
2.0,707.0,714.0,1202.24,0.9999999999654063,0.09,1380.41,125.15
5.0,642.0,715.0,2887.14,0.9999999995419526,0.16,3043.53,468.86
3.0,352.0,425.0,1675.18,0.9999999992100137,0.14,1832.53,258.08
1.0,160.0,829.0,281.77,0.9999999799359154,0.06,382.79,24.59
6.0,969.0,972.0,3422.55,0.9999999999891811,0.15,3575.57,529.54
8.0,700.0,777.0,1975.19,0.9999999995143303,0.21,2040.86,425.12
3.0,277.0,450.0,901.68,0.9999999972505669,0.14,986.89,135.94
5.0,678.0,1032.0,3880.32,0.9999999961178385,0.13,4090.29,514.07
1.0,101.0,321.0,2698.41,0.9999999934472332,0.1,3630.64,350.47
1.0,375.0,640.0,4381.32,0.9999999972135207,0.07,5892.39,432.31
3.0,748.0,837.0,843.48,0.999999999539749,0.1,923.26,94.93
3.0,912.0,1014.0,3540.79,0.9999999995640165,0.09,3872.13,356.76
1.0,142.0,811.0,759.14,0.9999999779976443,0.07,1024.35,66.59
2.0,439.0,705.0,742.56,0.9999999972682991,0.09,853.28,77.86
3.0,631.0,754.0,2934.88,0.9999999992072637,0.11,3209.71,349.0
9.0,654.0,805.0,3492.41,0.9999999985892598,0.23,3594.98,806.28
2.0,373.0,671.0,1467.44,0.9999999962637605,0.09,1684.52,157.55
3.0,315.0,646.0,4888.89,0.9999999938797204,0.12,5345.96,628.28
5.0,802.0,908.0,1453.74,0.9999999994391982,0.14,1532.81,207.6
5.0,974.0,1067.0,3438.76,0.999999999610796,0.12,3624.91,446.51
2.0,890.0,1084.0,2771.34,0.9999999991100716,0.07,3179.76,228.14
1.0,366.0,494.0,1774.63,0.9999999987280579,0.08,2389.12,196.91
4.0,711.0,808.0,1549.21,0.9999999994464706,0.13,1655.92,206.4
1.0,24.0,901.0,4654.26,0.9999999009581872,0.06,6259.2,383.86
1.0,829.0,868.0,1443.13,0.9999999998334452,0.06,1943.6,121.72
4.0,599.0,702.0,2451.17,0.9999999992889805,0.14,2619.54,351.39
3.0,703.0,901.0,2800.07,0.9999999987414958,0.1,3062.33,302.19
5.0,1049.0,1063.0,2760.29,0.9999999999525728,0.12,2909.84,359.24
1.0,92.0,1047.0,2290.66,0.9999999444176522,0.06,3082.64,173.16
4.0,895.0,898.0,3050.35,0.9999999999883062,0.12,3259.67,383.27
2.0,874.0,992.0,3781.86,0.9999999994830775,0.08,4338.56,328.32
3.0,807.0,880.0,1306.11,0.9999999996576618,0.1,1429.04,142.91
1.0,25.0,403.0,6602.38,0.9999999733980562,0.09,8877.38,792.63
5.0,831.0,890.0,3132.23,0.9999999997252229,0.14,3301.85,452.29
4.0,940.0,1060.0,4089.33,0.9999999994729458,0.11,4369.67,466.2
5.0,692.0,705.0,2805.82,0.9999999999330873,0.16,2957.83,458.92
1.0,7.0,720.0,1586.78,0.9999998920562644,0.07,2136.66,147.86
1.0,65.0,687.0,2787.92,0.9999999668846264,0.07,3750.93,265.8
2.0,236.0,364.0,4889.62,0.99999999795954,0.12,5608.87,677.49
3.0,874.0,1019.0,3140.78,0.9999999993180995,0.09,3434.82,315.54
1.0,972.0,1039.0,3279.64,0.9999999997526718,0.06,4411.78,248.96
2.0,492.0,783.0,3168.04,0.9999999972650677,0.09,3634.67,314.09
4.0,743.0,915.0,1814.41,0.9999999989391772,0.12,1939.25,225.6
3.0,992.0,1059.0,3135.25,0.999999999747716,0.09,3428.77,307.78
1.0,495.0,508.0,1763.58,0.9999999999083105,0.08,2374.27,193.4
4.0,601.0,941.0,2323.54,0.9999999963612114,0.12,2483.18,284.27
2.0,565.0,587.0,1249.2,0.9999999998622224,0.1,1434.26,142.98
5.0,849.0,944.0,2594.98,0.9999999995372795,0.13,2735.61,362.34
5.0,912.0,996.0,2721.39,0.9999999996287441,0.13,2868.84,368.26
2.0,862.0,980.0,2659.18,0.9999999994756625,0.08,3051.14,232.55
9.0,885.0,1020.0,2754.64,0.9999999991833557,0.2,2835.61,555.98
8.0,691.0,980.0,3850.92,0.999999996142211,0.18,3978.58,727.98
4.0,911.0,1003.0,1983.2,0.9999999995991184,0.11,2119.58,233.76
3.0,617.0,792.0,1775.0,0.9999999987602028,0.11,1941.66,205.7
5.0,752.0,776.0,2753.44,0.9999999998840168,0.15,2902.62,428.54
3.0,620.0,796.0,5491.48,0.9999999987577943,0.11,6004.75,634.44
3.0,690.0,791.0,4051.67,0.9999999994235627,0.11,4430.66,469.71
2.0,325.0,494.0,3879.66,0.9999999979098961,0.11,4450.71,478.54
6.0,745.0,889.0,1749.03,0.9999999990586448,0.16,1827.49,284.88
8.0,1034.0,1066.0,3242.62,0.999999999883425,0.18,3350.18,582.97
1.0,124.0,508.0,2244.26,0.9999999890565413,0.08,3020.28,246.02
6.0,743.0,865.0,1901.34,0.9999999992418747,0.16,1986.59,314.46
3.0,550.0,780.0,1933.01,0.99999999800615,0.11,2114.41,225.83
3.0,332.0,670.0,1456.76,0.9999999940077355,0.12,1593.74,184.0
6.0,953.0,1033.0,1678.5,0.999999999656443,0.14,1753.82,250.54
